class,name,coverage,polarity,failed,border_std,background_leakage
Unripe,UnripeApple (307).jpg,0.1387316645408163,n/a,False,70.70760059415362,0.28142508260307425
Unripe,UnripeApple (308).jpg,0.13920998086734693,n/a,False,70.66108061821889,0.3848246241947029
Unripe,UnripeApple (309).jpg,0.11993781887755102,n/a,False,74.2135002187978,0.09571286141575275
Unripe,UnripeApple (31).jpg,0.13616071428571427,n/a,False,77.49596438833727,0.06484192037470726
Unripe,UnripeApple (310).jpg,0.11983816964285714,n/a,False,74.36292468657776,0.09545983701979045
Unripe,UnripeApple (311).jpg,0.1317562181122449,n/a,False,86.63021554751589,0.10497655422780215
Unripe,UnripeApple (312).jpg,0.13819355867346939,n/a,False,86.72114913129046,0.12431496971445054
Unripe,UnripeApple (313).jpg,0.10435267857142858,n/a,False,30.36664274847925,0.038388082505729566
Unripe,UnripeApple (314).jpg,0.10419323979591837,n/a,False,30.3896245798483,0.028691660290742157
Unripe,UnripeApple (315).jpg,0.13135762117346939,n/a,False,74.85040533764071,0.09164011530875436
Unripe,UnripeApple (316).jpg,0.13145727040816327,n/a,False,74.92464539401631,0.09096422073984232
Unripe,UnripeApple (317).jpg,0.14604591836734693,n/a,False,67.25778796169278,0.23116812227074235
Unripe,UnripeApple (318).jpg,0.14522879464285715,n/a,False,67.38065776111075,0.2276657060518732
Unripe,UnripeApple (319).jpg,0.16826769770408162,n/a,False,56.66008163091718,0.0008290891863081842
Unripe,UnripeApple (32).jpg,0.1367984693877551,n/a,False,77.73109463964533,0.08187645687645688
Unripe,UnripeApple (320).jpg,0.1718152104591837,n/a,False,56.75022982501208,0.0012759540656536365
Unripe,UnripeApple (321).jpg,0.08057637117346939,n/a,True,54.973994296321855,0.008162255750680188
Unripe,UnripeApple (322).jpg,0.08065609056122448,n/a,True,55.09493395321011,0.00914257474672597
Unripe,UnripeApple (323).jpg,0.10140306122448979,n/a,False,54.79096275906963,0.19202044025157233
Unripe,UnripeApple (324).jpg,0.10126355229591837,n/a,False,54.92022610380036,0.17654005117102933
Unripe,UnripeApple (325).jpg,0.08882732780612244,n/a,True,56.83400417646331,0.0024680278214045323
Unripe,UnripeApple (326).jpg,0.08956473214285714,n/a,True,56.90605129708098,0.002892745883400089
Unripe,UnripeApple (327).jpg,0.16095344387755103,n/a,False,29.30961271420634,0.008791480931154037
Unripe,UnripeApple (328).jpg,0.16005660076530612,n/a,False,29.39527368304609,0.004358112314780227
Unripe,UnripeApple (329).jpg,0.16099330357142858,n/a,False,48.418093860905174,0.008170339192869523
Unripe,UnripeApple (33).jpg,0.2408721301020408,n/a,False,97.63399888558648,0.06337911633294721
Unripe,UnripeApple (330).jpg,0.16214923469387754,n/a,False,48.48981997695051,0.007620452310717798
Unripe,UnripeApple (331).jpg,0.16529815051020408,n/a,False,73.69253282077882,0.3267422232939474
Unripe,UnripeApple (332).jpg,0.16533801020408162,n/a,False,73.78431250329326,0.320274831243973
Unripe,UnripeApple (333).jpg,0.08143335459183673,n/a,True,36.98065183739258,0.3624571708272149
Unripe,UnripeApple (334).jpg,0.08318718112244898,n/a,True,36.9944026163294,0.34595112601820793
Unripe,UnripeApple (335).jpg,0.13410794005102042,n/a,False,94.8416485744084,0.0
Unripe,UnripeApple (336).jpg,0.13396843112244897,n/a,False,94.93605592465879,0.0
Unripe,UnripeApple (337).jpg,0.1776546556122449,n/a,False,41.973773722460756,0.21741081444918106
Unripe,UnripeApple (338).jpg,0.1905094068877551,n/a,False,42.03369872120163,0.22816194162569306
Unripe,UnripeApple (339).jpg,0.16220902423469388,n/a,False,48.195570807921875,0.09694065610025801
Unripe,UnripeApple (34).jpg,0.24168925382653061,n/a,False,97.65531019702762,0.06761771254226107
Unripe,UnripeApple (340).jpg,0.1621691645408163,n/a,False,48.29125459632852,0.1430502642251444
Unripe,UnripeApple (341).jpg,0.09606186224489796,n/a,False,57.27293195706064,0.04004149377593361
Unripe,UnripeApple (342).jpg,0.09422831632653061,n/a,False,57.32748314172286,0.03553299492385787
Unripe,UnripeApple (343).jpg,0.3018176020408163,n/a,False,67.44507679834538,0.40530903328050716
Unripe,UnripeApple (344).jpg,0.3957669005102041,n/a,False,67.59608767582131,0.4280894349884178
Unripe,UnripeApple (345).jpg,0.12218989158163265,n/a,False,63.79922720408001,0.07519164899690099
Unripe,UnripeApple (346).jpg,0.12151227678571429,n/a,False,63.90566381425063,0.07889125799573561
Unripe,UnripeApple (347).jpg,0.351741868622449,n/a,False,63.01415344857502,0.38070145617315426
Unripe,UnripeApple (348).jpg,0.34982860331632654,n/a,False,63.10101248878002,0.38773998746652993
Unripe,UnripeApple (349).jpg,0.19381776147959184,n/a,False,68.63820908026379,0.002159383033419023
