class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_1577.jpg,0.46448501275510207,dark,False,52.6980229249835
UnripeApple,aug_0_158.jpg,0.10949457908163265,dark,False,3.7682171731456466
UnripeApple,aug_0_1603.jpg,0.22112165178571427,dark,False,34.225397998996726
UnripeApple,aug_0_1612.jpg,0.36405851403061223,dark,False,45.95171746111731
UnripeApple,aug_0_1622.jpg,0.3813376913265306,dark,False,51.58516919879914
UnripeApple,aug_0_1631.jpg,0.28535554846938777,bright,False,78.52384220600271
UnripeApple,aug_0_1637.jpg,0.3966039540816326,dark,False,62.32737364559495
UnripeApple,aug_0_1648.jpg,0.10345583545918367,bright,False,14.206509467031571
UnripeApple,aug_0_1649.jpg,0.365234375,dark,False,32.725200823613726
UnripeApple,aug_0_1650.jpg,0.3272281568877551,dark,False,50.869343292983196
UnripeApple,aug_0_1651.jpg,0.16517857142857142,bright,False,63.100250661768676
UnripeApple,aug_0_1658.jpg,0.17821269132653061,bright,False,56.02763242902969
