cls,spec,fallback,n_empty,coh0,coh1,coh2,coh3,share0,share1,share2,share3
Unripe,0.005653266331658292,0,0,0.9045532018504991,0.8111287758346581,0.8180494905385735,0.9136636636636637,32.430511686670876,24.83417561591914,21.69930511686671,21.036007580543274
Unripe,0.0013426914861153494,0,0,0.9307485432541461,0.8944394213381555,0.851555136663525,0.8354469532941541,27.268838232597936,27.0366069791603,25.936564199718877,19.757990588522887
Unripe,0.0,0,0,0.8738684369342185,0.9166380789022298,0.870201096892139,0.8370905997447895,29.288555015466194,25.762262483429076,24.1714538223597,20.777728678745028
Unripe,0.0,0,0,0.8734958346189448,0.8971466489714665,0.8526430123099203,0.8609102509570395,28.509852216748772,26.51301900070373,24.296270232230825,20.680858550316678
Unripe,0.0,0,0,0.9701333333333333,0.9917035398230089,0.9464684014869889,0.9205816554809844,31.66160081053698,30.530226274907125,22.71192164809186,15.096251266464034
Unripe,0.0,0,0,1.0,0.9921875,0.9408602150537635,0.9697950377562028,32.04326516815954,30.285617711678213,22.004394118641205,15.66672300152104
Unripe,0.0033234013293605316,0,0,0.9653712966525587,0.9206560283687943,0.9198044009779951,0.9549248747913188,29.88386800045993,25.939979303208005,23.513855352420375,20.662297343911693
Unripe,0.003094201237680495,0,0,0.9617809298660362,0.9189655172413793,0.9208066896212493,0.952433628318584,29.17576732957811,26.66973215312105,23.370502356592713,20.78399816070813
Unripe,0.006339144215530904,0,0,0.8438481991781485,0.9214431934493347,0.9316213795162736,0.2844677137870855,32.99043062200957,31.16427432216906,26.70653907496013,9.138755980861243
Unripe,0.007413271915934936,0,0,0.7624972713381358,0.8913995849665668,0.9026397956287255,0.25851851851851854,33.2173156406352,31.44804582698861,25.54564571097092,9.788992821405264
Unripe,0.0021307764016513515,0,0,0.8355196770938446,0.8874809934110491,0.8868613138686131,0.9253086419753086,26.451354597624448,26.33124249299346,25.597224075804082,21.620178833578006
Unripe,0.012441937624419376,0,0,0.9865266494947493,0.862379206931023,0.9530495831505046,0.9322355921469284,42.39039139929447,25.205778599025702,19.141609272635645,13.26222072904418
Unripe,0.00279467368074963,0,0,0.8925946862634256,0.9148681055155875,0.8616223585548739,0.9345955249569707,29.162545334652158,27.497527200791293,24.183976261127597,19.15595120342895
Unripe,0.01515852811849109,0,0,0.9602205592753053,0.9755884917175239,0.9345088161209067,0.8027170702894271,29.831982140759017,26.953354482434495,23.32275878275173,19.89190459405475
Unripe,0.015253842571029344,0,0,0.9555140186915888,0.9457155675190668,0.9448275862068966,0.85431654676259,31.630601868274805,26.356864136218515,22.28922785857869,19.72330613692799
Unripe,0.0031472199557057933,0,0,0.8943518894758228,0.7760036496350365,0.7975167144221585,0.8659279778393352,28.776894293732457,25.63143124415341,24.485500467726848,21.106173994387277
Unripe,0.002913752913752914,0,0,0.9076612903225807,0.8625056535504296,0.7889423076923077,0.859304932735426,28.988895382817066,25.844535359438925,24.313267095265925,20.853302162478084
Unripe,0.0,0,0,0.9129232895646164,0.8779637377963738,0.7703125,0.8479485116653258,26.776461880088824,26.535899333826794,23.686158401184308,23.001480384900074
Unripe,0.0,0,0,0.8790513833992095,0.9187250996015937,0.8743315508021391,0.8859245630174793,26.749841404102348,26.53838020723197,23.725946288855994,22.985832099809684
Unripe,0.002986411826190832,0,0,0.9689894849402958,0.937448896156991,0.8888888888888888,0.6994011976047905,42.0173730717388,36.633218511307476,15.096600269582147,6.252808147371574
Unripe,0.0,0,0,0.9877962504421648,0.9446525176862256,0.9041887337506018,0.827247191011236,40.49853162380918,34.4244681613065,14.877157796719434,10.199842418164888
Unripe,0.007064980375054514,0,0,0.969583604424203,0.9002732240437158,0.9016042780748663,0.9316239316239316,54.00562192550949,19.290231904427266,16.426563598032327,10.277582572030921
Unripe,0.011382995199008828,0,0,0.897459584295612,0.9575584167858846,0.8158744808491002,0.9238921001926782,33.915563562309075,32.85031722409337,16.97344716848124,16.260672045116316
Unripe,0.006865982965409352,0,0,0.967543005517689,0.8982009653356735,0.9070631970260223,0.9220308250226654,53.92491467576792,19.943992298941104,16.47851579592194,9.652577229369038
Unripe,0.008588498879761016,0,0,0.8978380669775329,0.8649885583524027,0.8963730569948186,0.7350771294433266,29.617074701820467,27.432517263025737,24.231010671688637,18.71939736346516
Unripe,0.0022953328232593728,0,0,0.9035424669227486,0.7987072945521699,0.8741854636591478,0.7651515151515151,29.94631901840491,27.6840490797546,25.49846625766871,16.87116564417178
Unripe,0.14761447326288824,0,0,0.9829545454545454,0.9374138406396471,0.8228571428571428,0.8994833255049319,38.34710743801653,27.250187828700223,18.407212622088657,15.99549211119459
Unripe,0.15141430948419302,0,0,0.9818580542264753,0.9349862258953168,0.8128772635814889,0.8976045091592297,37.828054298642535,27.37556561085973,18.74057315233786,16.05580693815988
Unripe,0.0,0,0,0.9589803691766774,0.920866590649943,0.9470198675496688,0.8412926391382406,38.087267046088606,24.467135364356658,21.906037272625824,15.539560316928913
Unripe,0.0,0,0,0.9569038843209526,0.9281381241250584,0.960503998061546,0.841931216931217,38.14828835649776,23.178843761830077,22.31896598345141,16.35390189822076
Unripe,0.012050426399703374,0,0,0.99373795761079,0.9278055754110078,0.941233140655106,0.9424019607843137,38.95665227997748,26.25258022142991,19.47832613998874,15.312441358603865
Unripe,0.007249242124686964,0,0,0.8549676437000381,0.9417437512300728,0.7353119321623258,0.6173791170287316,34.87785448751992,33.72942113648433,21.919808815719595,9.472915560276155
Unripe,0.012456493863344935,0,0,0.9937709631049353,0.9043600562587905,0.9337626494940202,0.949685534591195,38.712669263587465,26.37729549248748,20.16323502133185,14.746800222593212
Unripe,0.004,0,0,0.9535527529990772,0.8332307692307692,0.9436980166346769,0.9214836223506744,27.779201914039138,27.77065709647099,26.71109971802102,17.739041271468853
Unripe,0.0033436213991769547,0,0,0.8386202648598706,0.9747191011235955,0.9431204321576104,0.9190922545633942,27.931182795698923,27.561290322580646,27.070967741935487,17.436559139784947
Unripe,0.07558997050147492,0,0,0.8717888286589677,0.8678551216751557,0.8732876712328768,0.9431924882629108,33.84922217790187,28.193059433585958,20.965297167929798,16.99242122058237
Unripe,0.03927135083983913,0,0,0.8649109973177274,0.910868957809444,0.888201160541586,0.9285714285714286,33.66165968973159,29.377000738734303,21.218090782237546,15.74324878929656
Unripe,0.05021097046413502,0,0,0.8463819691577699,0.8316486580690136,0.8446955887714181,0.7855570233377367,29.960017769880054,25.49089293647268,24.371390493114173,20.177698800533097
Unripe,0.048670722560213354,0,0,0.8737433471318746,0.856655290102389,0.8305755395683453,0.7830391734825657,29.627682873412176,25.66798072711345,24.353920280332893,20.35041611914148
Unripe,0.0,0,0,0.8733997155049786,0.9155868196964088,0.9414838035527691,0.8309859154929577,33.965454765068245,32.62471312960503,23.118734146636065,10.291097958690663
Unripe,0.0,0,0,0.8942512420156139,0.9123257520176082,0.9393153526970954,0.8241758241758241,34.36585365853659,33.24390243902439,23.51219512195122,8.878048780487804
Unripe,0.009078269403778523,0,0,0.9765118317265556,0.9835644581407293,0.9648275862068966,0.8584817244611059,47.08649719379333,32.13931990756025,11.96764608781776,8.806536810828657
Unripe,0.030602055800293685,0,0,0.9382012139047269,0.8129005581972297,0.7088195386702849,0.5925343811394892,32.94352884149297,29.30804653417353,22.327920504120215,15.420504120213282
Unripe,0.010493523528447287,0,0,0.9704756697648989,0.9827240861291938,0.9589422407794015,0.8767361111111112,45.45981772990886,33.090306545153275,11.905550952775476,9.544324772162387
Unripe,0.0,0,0,0.9984567901234568,0.9691928527418361,0.9648093841642229,0.9090909090909091,36.874051593323216,30.78528072837633,19.404400606980275,12.93626707132018
Unripe,0.0,0,0,0.9984366857738406,0.9706066291432145,0.9773844641101278,0.9045584045584045,36.643116287951116,30.532747756349053,19.419514989497806,13.404620966202025
Unripe,0.0,0,0,0.9973791496796739,0.9863013698630136,0.9567474048442907,0.9576719576719577,49.48839890474132,28.404669260700388,16.65946101743767,5.447470817120623
Unripe,0.0,0,0,0.9923529411764705,0.9792638672887507,0.9425478767693589,0.9390862944162437,49.104563835932986,27.859618717504333,17.345465049104565,5.690352397458117
Unripe,0.0,0,0,0.9407432206226983,0.9605747973470892,0.8756169792694966,0.8808139534883721,31.61850322853816,28.728696940827774,21.44596168095692,18.206838149677147
Unripe,0.0,0,0,0.9457417582417582,0.9593525179856115,0.8732876712328768,0.8805361305361306,30.808294540837917,29.411764705882355,21.625052898857387,18.154887854422345
Unripe,0.0,0,0,0.9411764705882353,0.9564085881587508,0.9949031600407747,0.9284253578732107,39.273927392739274,26.697932951189856,17.040125065138092,16.988014590932778
Unripe,0.0,0,0,0.9220018034265104,0.9686390532544379,0.990521327014218,0.8731527093596059,38.40692640692641,29.264069264069263,18.26839826839827,14.060606060606059
Unripe,0.0,0,0,0.9761602840476794,0.9984447900466563,0.9872734284612418,0.9670079635949943,37.0931326434619,30.244590780809034,24.393226716839134,8.269049858889934
Unripe,0.025884695447551814,0,0,0.9207873259721555,0.9083638787070977,0.9610143830431491,0.8144654088050315,38.70668029359844,27.882560624361236,24.547059370064108,8.863699711976215
Unripe,0.0,0,0,0.9769754055468342,0.9993767528825179,0.9839026305457401,0.9572649572649573,36.35153129161118,30.52120981548412,24.224843066387674,8.902415826517025
Unripe,0.0,0,0,0.9993676889029403,0.9848849192717279,0.9568796550372403,0.9995913363302003,28.56755780346821,26.291546242774565,23.040101156069365,22.10079479768786
Unripe,0.0,0,0,0.9979416809605489,0.9768583450210379,0.957037037037037,0.9992214869599065,26.41355563610004,25.842696629213485,24.465386009423703,23.278361725262776
Unripe,0.000303789777473988,0,0,0.9745108135942327,0.9635076252723311,0.9555811941159504,0.9364485981308411,29.50695130289448,27.89637620603206,26.338980475575475,16.257692015497987
Unripe,0.0002275485436893204,0,0,0.9746966176090885,0.9687924016282226,0.9529681674792085,0.9316479400749064,29.38320309536454,27.956907670131248,26.454745466960016,16.205143767544193
Unripe,0.0,0,0,0.9618055555555556,0.9053583855254002,0.941505376344086,0.957164711881693,30.67389620449264,27.82726568551511,22.51161890007746,18.987219209914795
Unripe,0.0,0,0,0.9568590937306021,0.9253893516841724,0.9733676975945017,0.9636363636363636,31.30891069866874,26.82926829268293,22.621708288796036,19.2401127198523
Unripe,0.0039154906599233215,0,0,0.9330249396621078,0.8755980861244019,0.8965791567223548,0.9651394422310757,40.71738596347556,22.250429940217835,20.58799443125051,16.444189665056097
Unripe,0.004655341391702058,0,0,0.9361787799476545,0.8800444279896334,0.9059689288634505,0.9686444766039556,40.75654385820957,22.16296053171412,20.070566997620414,17.009928612455898
Unripe,0.01157556270096463,0,0,0.9805213405900888,0.9222536984576645,0.9226679555340744,0.9085064292779427,32.44725346221768,29.528766613997583,19.230411748303748,18.793568175480992
Unripe,0.0,0,0,0.962561041779707,0.9627097576134245,0.9164118246687054,0.8070776255707762,34.7146355245809,30.307025805236393,18.478056131098135,16.500282539084573
Unripe,0.02559366754617414,0,0,0.9124546553808948,0.9050243111831442,0.9586837294332724,0.7259786476868327,37.32286307428468,27.845473418178535,24.686343532809822,10.145319974726961
Unripe,0.009744438315866888,0,0,0.9829846582984658,0.9420721615359152,0.9319695528068506,0.9103682170542635,33.28072781284813,28.044931303379133,19.513553657630894,19.16078722614185
Unripe,0.0001751006828926633,0,0,0.8841077085533263,0.899772948426857,0.81998556998557,0.8114800225098481,33.169877408056045,26.996497373029772,24.273204903677758,15.560420315236428
Unripe,0.0001738374619730552,0,0,0.9373891001267427,0.9083358053989914,0.8182163187855788,0.7686855670103093,34.295401199687035,29.30539859167174,22.907067721463967,13.492132487177258
Unripe,0.015958642391548664,0,0,0.9797272392185772,0.9676814988290399,0.9961649089165868,0.8468715697036224,30.98446779351302,24.383280036546367,23.82366377341252,20.808588396528094
Unripe,0.015997315135921245,0,0,0.9819072747832642,0.9663236669784846,0.9900521080056846,0.8558606124604012,30.161437016825833,24.30650295588904,23.999545247839926,21.532514779445204
Unripe,0.015997315135921245,0,0,0.9819072747832642,0.9663236669784846,0.9900521080056846,0.8558606124604012,30.161437016825833,24.30650295588904,23.999545247839926,21.532514779445204
Unripe,0.015958642391548664,0,0,0.9797272392185772,0.9676814988290399,0.9961649089165868,0.8468715697036224,30.98446779351302,24.383280036546367,23.82366377341252,20.808588396528094
Unripe,0.021793213255050254,0,0,0.8407785577536694,0.8399668325041459,0.8887963348604748,0.9033457249070632,31.88199389623601,24.537131230925738,24.42522889114954,19.155645981688707
Unripe,0.02028437903947499,0,0,0.8323736404350608,0.8753541076487252,0.9317134478424801,0.8838951310861424,31.726377752968638,25.07865624682838,24.226124023140162,18.968841977062823
Unripe,0.0,0,0,0.9927240461401952,0.9170408886787993,0.9191338930623066,0.6,42.82240291815487,32.15289915647085,17.19735542214454,7.827342503229728
Unripe,0.01045144433154304,0,0,0.8364765409383624,0.9242995689655172,0.9476682093271627,0.8285714285714286,31.890861082587644,27.2260525157694,20.602904503447263,20.280181898195686
Unripe,0.0,0,0,0.991907514450867,0.9064440162706059,0.8848622121555304,0.7003567181926278,38.873492622275485,34.98614336004794,19.841210396225,6.299153621451577
Unripe,0.0,0,0,0.991907514450867,0.9064440162706059,0.8848622121555304,0.7003567181926278,38.873492622275485,34.98614336004794,19.841210396225,6.299153621451577
Unripe,0.0,0,0,0.9927240461401952,0.9170408886787993,0.9191338930623066,0.6,42.82240291815487,32.15289915647085,17.19735542214454,7.827342503229728
Unripe,0.008795324292118255,0,0,0.9464902186421174,0.959451281016744,0.9984667279975468,0.9621409921671018,39.79848866498741,28.37760476299519,18.668422257842913,13.15548431417449
Unripe,0.008450865071661052,0,0,0.9479953515398024,0.9565390749601276,1.0,0.886353852776582,39.64295997696516,28.885689605528363,18.09386697379787,13.37748344370861
Unripe,0.008450865071661052,0,0,0.9479953515398024,0.9565390749601276,1.0,0.886353852776582,39.64295997696516,28.885689605528363,18.09386697379787,13.37748344370861
Unripe,0.008795324292118255,0,0,0.9464902186421174,0.959451281016744,0.9984667279975468,0.9621409921671018,39.79848866498741,28.37760476299519,18.668422257842913,13.15548431417449
Unripe,0.0160481444332999,0,0,0.9368697939500219,0.9574850299401197,0.9154929577464789,0.9010526315789473,33.216834134265326,24.31920780544634,21.712538226299692,20.751419833988642
Unripe,0.015464642204414453,0,0,0.9430094300943009,0.9182177100958827,0.9447268106734434,0.9046836483155299,34.827930886762815,25.31772097672426,22.47608167928031,17.378266457232613
Unripe,0.0022895520109898495,0,0,0.9050337311883757,0.9114445425125037,0.9127447612504294,0.9243726366448951,29.48060888854892,26.000152987072596,22.267268415818865,22.251969708559628
Unripe,0.011298523121620531,0,0,0.8999761279541657,0.9439537008833384,0.8596300326441785,0.8427299703264095,34.193127091665986,26.797812423475637,22.504285364460046,16.504775120398335
Unripe,0.0018973998594518622,0,0,0.9324065196548418,0.9368788611334945,0.9400621118012422,0.9187176165803109,29.374075899457864,26.212771949588117,22.671266633809758,21.741885517144265
Unripe,0.004011182691138933,0,0,0.9538030797946804,0.9101654846335697,0.9009661835748792,0.9448017148981779,26.153282889919456,25.811569441054434,25.262387112521356,22.77276055650476
Unripe,0.0038991105154136713,0,0,0.9371187236039418,0.9101599247412983,0.8924020764511562,0.9005002779321846,26.067278287461775,26.00611620795107,25.920489296636084,22.00611620795107
Unripe,0.0,0,0,0.9054021608643458,0.9240474388089831,0.8615281948615282,0.845841784989858,30.647534952170712,29.161147902869754,22.05298013245033,18.138337012509197
Unripe,0.0,0,0,0.9081068077940823,0.9150113150616043,0.8758148631029987,0.8493877551020408,30.449750952241427,29.131262818634635,22.472897743920306,17.946088485203635
Unripe,0.0,0,0,0.9910735259572468,0.9746062359369978,0.8667113194909578,0.9446522064323112,32.67577525330058,23.879336813018114,22.919864906355542,20.52502302732576
Unripe,0.0,0,0,0.9904784575101166,0.9719264278799613,0.9013180128421764,0.9376140094855892,32.315384615384616,23.838461538461537,22.76153846153846,21.084615384615386
Unripe,0.02096172718351325,0,0,0.9478653942742341,0.9218232044198895,0.998886910062333,0.9240934234787953,39.91419750611443,29.028507277174132,18.010504791307486,13.046790425403954
Unripe,0.033918645780697323,0,0,0.9825891028267104,0.9997655334114889,0.9727730097662031,0.942578548212351,31.91892775416803,27.88492971559333,22.092186989212163,18.10395554102648
Unripe,0.008060307335459553,0,0,0.9824954488166924,0.9263203651380135,0.9993804213135068,0.9143258426966292,41.745586343972874,26.89699520636034,18.87057172921782,12.486846720448966
Unripe,0.009362200117027502,0,0,0.9754571703561117,0.9719725013220518,0.9156214367160775,0.9590085795996187,30.685174246898995,27.923803898405197,25.90076786769049,15.490253987005314
Unripe,0.008135241172397877,0,0,0.9809880655009714,0.8924660534384582,0.9972594397076736,0.9011709601873537,41.91728229887732,26.560409516607525,19.103019021581062,12.419289162934094
Unripe,7.851142341210646e-05,0,0,0.9878432194508489,0.943575275711721,0.9014401440144014,0.8920824295010846,37.46074120603015,30.614007537688444,17.446608040201006,14.478643216080403
Unripe,0.00016090104585679806,0,0,0.9862356621480709,0.9473409801876955,0.9290079924776681,0.918562874251497,38.58223366591567,30.86578693273254,17.114579980688767,13.437399420663018
Unripe,0.0,0,0,0.9927350427350428,0.9232409381663113,0.9936011375755421,0.7962413452027696,34.07105416423995,30.729470005824112,20.479033197437392,14.720442632498543
Unripe,0.0,0,0,0.9922415600754875,0.9287246722288439,0.9704797047970479,0.782741116751269,34.95309293462328,30.74611550864849,19.86221049545588,14.438581061272354
Unripe,0.0382666565832262,0,0,0.940607546655769,0.8978688070855245,0.983019450447669,0.8261562998405104,28.862939372493514,28.410788708028623,25.469843516552647,17.256428402925216
Unripe,0.038433948729565445,0,0,0.903316771854438,0.9342318059299192,0.9810234873230673,0.7797747423915649,29.239467588048218,29.133456358710593,25.24245160783698,16.384624445404217
Unripe,0.0,0,0,0.988273498105719,0.952480636382667,0.7743876235496348,0.8433098591549296,40.216208372632956,34.658637451933544,16.883116883116884,8.242037292316622
Unripe,0.0,0,0,0.9866986883428782,0.9293729372937294,0.863244176013805,0.8625114573785518,40.49524949502506,34.001645844243285,17.341213436073915,8.161891224657738
Unripe,0.0,0,0,0.9327205163309212,0.8080077182826821,0.8588203896450494,0.8216123499142367,33.335506584952405,27.03090363802321,24.42952144999348,15.204068327030903
Unripe,0.010315269504576494,0,0,0.9702209414024976,0.9675013319126265,0.9183222958057395,0.9673390970220941,30.563711098062242,27.55431591309454,26.6001174398121,15.281855549031121
Unripe,0.0,0,0,0.9056215722120659,0.8558127161479117,0.8610868933449579,0.8094623655913978,31.479749658297962,27.041220056111072,24.753614847852674,16.72541543773829
Unripe,0.0003209757663296421,0,0,0.9668198060234814,0.9489916963226572,0.976140350877193,0.8843830888697153,31.44967089420453,27.066944934981542,22.87686627066945,18.606517900144485
Unripe,0.0004775549188156638,0,0,0.9669211195928753,0.9519061583577713,0.9733707077785564,0.873942470389171,31.294792164357382,27.15400541487498,22.726548813505335,18.824653607262302
Unripe,0.008064516129032258,0,0,0.8816326530612245,0.9311101360245722,0.8551360842844601,0.8200709579320831,29.21409214092141,24.70460704607046,24.693766937669377,21.387533875338754
Unripe,0.008774968248470153,0,0,0.9025341130604289,0.9694692343823391,0.8537158984007526,0.8379603399433427,29.87769365171811,24.79906814210833,24.764123471170645,20.55911473500291
Unripe,0.009923260121725324,0,0,0.9533799533799534,0.9808091286307054,0.8588850174216028,0.9733412322274881,28.664973940932782,25.765067486302286,23.012160898035546,22.55779767472939
Unripe,0.00950957750305665,0,0,0.9583333333333334,0.954244762954796,0.9723632261703328,0.8804878048780488,28.308873954190094,24.879989027568236,24.31765189960225,22.49348511863942
Unripe,0.0,0,0,0.9601262191623637,0.9669371806432221,0.8529850746268657,0.6666666666666666,32.078770589859204,30.615625287567866,24.661820189564736,12.64378393300819
Unripe,0.0,0,0,0.9452054794520548,0.9585357952704892,0.8575747396708095,0.5846407927332783,32.96166605234058,28.44636933284187,27.432731293770736,11.15923332104681
Unripe,0.014042752379466375,0,0,0.8463799091637724,0.8731820826061664,0.8346376318475672,0.886020651310564,29.6170280107612,27.20367146700427,23.25526190852983,19.9240386137047
Unripe,0.007995566814439518,0,0,0.8559892328398385,0.9640233088421586,0.9129979035639413,0.865506329113924,35.575772085228635,31.49788524459341,22.839358391189847,10.086984278988108
Unripe,0.011305161390924684,0,0,0.8305439330543933,0.8752983293556086,0.8100201748486886,0.8850256815487949,30.155350524406593,26.433246589385696,23.452409116000318,19.958993770207396
Unripe,0.005416666666666667,0,0,0.9106881405563689,0.8810316139767055,0.8783433994823123,0.8806112702960841,28.61332216170926,25.178047758692916,24.27733556765815,21.931294511939672
Unripe,0.005599336374948154,0,0,0.9365645046329294,0.8387364921030757,0.8796133567662566,0.8715509039010466,29.259645464025024,25.088633993743482,23.73305526590198,21.91866527632951
Unripe,0.002296056185845489,0,0,0.995165489029379,0.9521089630931459,0.9151321056845476,0.8908780903665814,36.40178692297279,30.81088398537972,16.9080817652633,15.879247326384188
Unripe,0.002434077079107505,0,0,0.9984859954579863,0.9505588993981083,0.9108019639934534,0.8812131423757371,35.81401653788803,31.530432425105055,16.564999322217705,16.090551714789207
Unripe,0.0,0,0,0.9156186612576065,0.9821724709784412,0.8906560636182903,0.9912698412698413,32.23907925712791,31.545906356264712,19.735809573633272,16.479204812974103
Unripe,0.0,0,0,0.8919514884233738,0.9561826958782027,0.874066699850672,0.9093005380476556,31.189821182943607,30.86886749197616,23.02842732691426,14.912883998165979
Unripe,0.012894786021304429,0,0,0.9615912208504801,0.8080495356037152,0.8708661417322835,0.8106180665610143,27.603180613404017,24.46043165467626,24.043922756531614,23.892464975388112
Unripe,0.014656771799628942,0,0,0.9612771739130435,0.8647822765469825,0.798114689709348,0.843277645186953,27.716061005460364,24.646959141404633,23.969120692901523,23.66785916023348
Unripe,0.0,0,0,0.9267572356763142,0.9254680324973508,0.8258034466697718,0.7477797513321492,33.681488113001095,28.160748035412315,21.35680891276236,16.80095493882423
Unripe,0.00837481235679861,0,0,0.8486870426173052,0.959496855345912,0.9212656364974245,0.8795379537953796,37.01697075930205,31.670783204525538,21.655644968528403,9.656601067644011
Unripe,0.0,0,0,0.9233501035809412,0.9378925331472435,0.8419047619047619,0.7431725740848344,33.5684482416054,28.47208424398967,20.86230876216968,17.09715875223525
Unripe,0.0,0,0,0.921812749003984,0.8495850622406639,0.9498680738786279,0.8736559139784946,26.10843843453387,25.06826160447276,24.639188662072552,24.184111298920815
Unripe,0.0,0,0,0.9060336300692384,0.9492284718765555,0.8459530026109661,0.87651598676957,26.056701030927837,25.88917525773196,24.677835051546392,23.376288659793815
Unripe,0.003331218274111675,0,0,0.9081439393939394,0.9639297579496915,0.8775981524249422,0.7771084337349398,33.61451535890498,33.534935540346964,27.56644914849594,5.284099952252109
Unripe,0.004163052905464007,0,0,0.9576185671039354,0.9085681426106959,0.8959435626102292,0.7931034482758621,34.52360215990245,30.2908900888347,29.62898449747431,5.556523253788539
Unripe,0.0,0,0,0.9560301507537688,0.9897909577053962,0.9820728291316526,0.9150622876557192,33.57233234921974,28.918880922255024,25.094896668072543,12.413890060452692
Unripe,0.0,0,0,0.9473480449090205,0.9914456800684346,0.9836927932667018,0.9354838709677419,33.05605323777835,29.92065523419504,24.32812899923215,12.695162528794471
Unripe,0.04232337705279401,0,0,0.9352922788371366,0.9355287569573284,0.9906922629435718,0.9523219814241486,36.81666474853263,24.81298193117735,19.783634480377486,18.586718839912532
Unripe,0.04256957430425696,0,0,0.9381728698861889,0.9419414770088249,0.9383155397390273,0.9460966542750929,37.35064338235294,24.735753676470587,19.370404411764707,18.543198529411764
Unripe,0.0037189273830495204,0,0,0.9808587687532333,0.9020263212868185,0.9297558034368405,0.6971470373079737,37.97642436149312,31.349050425671248,21.72233136869679,8.952193844138833
Unripe,0.026349892008639308,0,0,0.9883096366508689,0.9558291093410572,0.9522872602065913,0.8835227272727273,35.10425909494232,30.634427684117128,22.54880212954747,11.712511091393079
Unripe,0.004472213087800066,0,0,0.9812112061734608,0.92264552310965,0.9157894736842105,0.8542750929368029,39.38032635264583,34.1613265508357,17.572834775715133,8.885512320803329
Unripe,0.11045076346347261,0,0,0.9715038314176245,0.8679012345679012,0.8473938742611499,0.9080824088748018,42.92321924144311,24.976873265494913,19.12837907287491,12.97152842018707
Unripe,0.1101710502115137,0,0,0.9692307692307692,0.8727045075125208,0.8442756375474769,0.9191419141914191,43.66473749483257,24.76229847044233,19.047126911947085,12.525837122778007
Unripe,0.0032042999638224197,0,0,0.9378209576682859,0.820637822465976,0.8551167357626009,0.6319875776397516,37.35676880800539,25.52496500233318,23.762119562399544,13.356146627261886
Unripe,0.0028637607917456308,0,0,0.8973578473152319,0.8278135300580757,0.7388362652232747,0.5887755102040816,34.68767158001436,26.907969759682395,21.848207120834566,16.556151539468683
Unripe,0.003871230643846781,0,0,0.909634317862166,0.88604898828541,0.9054054054054054,0.741977734119188,29.085702597668234,28.809572509715686,26.48803436285539,15.616690529760687
Unripe,0.0,0,0,0.9328284491274283,0.8659866338374956,0.9556213017751479,0.7801013941698353,30.914087947882734,28.939332247557005,24.08387622149837,16.06270358306189
Unripe,0.0190959111015212,0,0,0.9527272727272728,0.9336902800658978,0.9625568887050062,0.9249435665914221,27.22173339199296,26.704795424549054,26.583809942806862,19.48966124065112
Unripe,0.026522911051212936,0,0,0.988945041061276,0.955491744436468,0.96274217585693,0.8834586466165414,35.06479122826448,30.856130246981945,22.294827777162478,11.784250747591095
Unripe,0.020137579052479752,0,0,0.962378640776699,0.9503105590062112,0.9632128863735306,0.9369212962962963,27.990715054067827,26.43378814470928,26.00917171488422,19.566325086338672
Unripe,0.003810470510271703,0,0,0.9413271842172688,0.9322762698199408,0.892521608417888,0.8173463526708789,32.45468152336604,30.941293863296192,22.12705804091136,14.47696657242641
Unripe,0.003979439562261648,0,0,0.9295698924731183,0.937940379403794,0.8894511483067341,0.8167076167076167,30.963875478608287,30.714166805393706,21.38338604960879,16.938571666389212
Unripe,0.007814942169427946,0,0,0.8464154151317653,0.939624150339864,0.8516129032258064,0.9198184568835098,37.06154169292166,26.265490443184202,22.789329972694812,13.883637891199326
Unripe,0.007990867579908675,0,0,0.8370913190529876,0.9384984025559105,0.8461187214611872,0.9430523917995444,37.11685322732504,26.195208703839313,22.91034627053039,13.777591798305261
Unripe,0.0014395886889460154,0,0,0.9300951755825402,0.9367405289492494,0.7861721611721612,0.8133174791914387,31.37678920811451,28.812686644011947,22.48995983935743,17.320564308516115
Unripe,0.0014380530973451327,0,0,0.9250663129973474,0.915807560137457,0.8232779097387174,0.8358681875792142,33.41087847568406,25.7892987703556,23.318932092611057,17.480890661349285
Unripe,0.008457180392478857,0,0,0.9201668984700974,0.96822272215973,0.9082108282538545,0.7649812734082397,29.76979132162968,29.446836700894334,23.095395826432593,17.68797615104339
Unripe,0.008778406760193617,0,0,0.8882434301521438,0.9655075715086933,0.9094906559179187,0.7219152854511971,29.920542956464164,29.514980963416654,22.58731998013574,17.977156099983446
Unripe,0.00745548636084554,0,0,0.9370453273642977,0.9214380825565912,0.9469099958523435,0.827245380318006,31.5835984446801,26.546482856132908,21.306115235065395,20.563803464121598
Unripe,0.00728643216080402,0,0,0.9569028487947406,0.9429288178112261,0.9193954659949622,0.945691527878349,34.64945583396609,26.904581118704122,26.794904243651395,11.651058803678394
Unripe,0.007456794455654005,0,0,0.938530315730651,0.9138613861386139,0.9266750948166877,0.8306174957118353,31.63337458016617,26.780979317659536,20.974014495315537,20.61163160685876
Unripe,0.002369187030393285,0,0,0.9334850784016187,0.9520188778185632,0.9373189360021069,0.9505200126063662,26.828606323788843,25.87868096078165,25.76333288098792,21.529379834441578
Unripe,0.002029495332160736,0,0,0.9484218629715165,0.9335573940020683,0.9527415143603133,0.9515362686094393,26.416757049891544,26.22017353579176,25.962581344902386,21.400488069414315
